,floor_id,ds,y,power_consumption_ori,predict_value,yhat_lower,yhat_upper,error,flag
0,0,2022-06-08 16:00:00,1414.23,1414.23,,,,,
1,0,2022-06-08 17:00:00,1396.33,1396.33,,,,,
2,0,2022-06-08 18:00:00,1180.62,1180.62,,,,,
3,0,2022-06-08 19:00:00,1046.66,1046.66,,,,,
4,0,2022-06-08 20:00:00,970.25,970.25,,,,,
5,0,2022-06-08 21:00:00,932.99,932.99,,,,,
6,0,2022-06-08 22:00:00,904.78,904.78,,,,,
7,0,2022-06-08 23:00:00,517.26,517.26,,,,,
8,0,2022-06-09 00:00:00,372.23,372.23,,,,,
9,0,2022-06-09 01:00:00,333.57,333.57,,,,,
10,0,2022-06-09 02:00:00,248.1,248.1,,,,,
11,0,2022-06-09 03:00:00,241.24,241.24,,,,,
12,0,2022-06-09 04:00:00,232.74,232.74,,,,,
13,0,2022-06-09 05:00:00,249.9,249.9,,,,,
14,0,2022-06-09 06:00:00,283.1,283.1,,,,,
15,0,2022-06-09 07:00:00,1088.7,1088.7,,,,,
16,0,2022-06-09 08:00:00,1029.53,1029.53,,,,,
17,0,2022-06-09 09:00:00,1295.81,1295.81,,,,,
18,0,2022-06-09 10:00:00,1257.21,1257.21,,,,,
19,0,2022-06-09 11:00:00,1225.84,1225.84,,,,,
20,0,2022-06-09 12:00:00,1228.14,1228.14,,,,,
21,0,2022-06-09 13:00:00,1183.57,1183.57,,,,,
22,0,2022-06-09 14:00:00,1257.5,1257.5,,,,,
23,0,2022-06-09 15:00:00,1341.97,1341.97,,,,,
24,0,2022-06-09 16:00:00,1423.49,1423.49,,,,,
25,0,2022-06-09 17:00:00,1263.85,1263.85,,,,,
26,0,2022-06-09 18:00:00,1092.37,1092.37,,,,,
27,0,2022-06-09 19:00:00,996.48,996.48,,,,,
28,0,2022-06-09 20:00:00,875.05,875.05,,,,,
29,0,2022-06-09 21:00:00,963.12,635.42,,,,,
30,0,2022-06-09 22:00:00,908.825,420.95,,,,,
31,0,2022-06-09 23:00:00,401.71,401.71,,,,,
32,0,2022-06-10 00:00:00,347.09,347.09,,,,,
33,0,2022-06-10 01:00:00,313.98,313.98,,,,,
34,0,2022-06-10 02:00:00,216.93,216.93,,,,,
35,0,2022-06-10 03:00:00,211.64,211.64,,,,,
36,0,2022-06-10 04:00:00,205.37,205.37,,,,,
37,0,2022-06-10 05:00:00,208.5,208.5,,,,,
38,0,2022-06-10 06:00:00,227.08,227.08,,,,,
39,0,2022-06-10 07:00:00,952.2,952.2,,,,,
40,0,2022-06-10 08:00:00,1045.01,1045.01,,,,,
41,0,2022-06-10 09:00:00,1254.54,1254.54,,,,,
42,0,2022-06-10 10:00:00,1318.2,1318.2,,,,,
43,0,2022-06-10 11:00:00,1310.7,1310.7,,,,,
44,0,2022-06-10 12:00:00,1351.97,1351.97,,,,,
45,0,2022-06-10 13:00:00,1321.93,1321.93,,,,,
46,0,2022-06-10 14:00:00,1284.34,1284.34,,,,,
47,0,2022-06-10 15:00:00,1302.35,1302.35,,,,,
48,0,2022-06-10 16:00:00,1290.05,1290.05,,,,,
49,0,2022-06-10 17:00:00,1153.61,1153.61,,,,,
50,0,2022-06-10 18:00:00,1026.09,1026.09,,,,,
51,0,2022-06-10 19:00:00,926.41,926.41,,,,,
52,0,2022-06-10 20:00:00,875.91,875.91,,,,,
53,0,2022-06-10 21:00:00,888.29,888.29,,,,,
54,0,2022-06-10 22:00:00,887.0,887.0,,,,,
55,0,2022-06-10 23:00:00,685.62,685.62,,,,,
56,0,2022-06-11 00:00:00,335.99,335.99,,,,,
57,0,2022-06-11 01:00:00,308.65,308.65,,,,,
58,0,2022-06-11 02:00:00,220.6,220.6,,,,,
59,0,2022-06-11 03:00:00,218.11,218.11,,,,,
60,0,2022-06-11 04:00:00,219.6,219.6,,,,,
61,0,2022-06-11 05:00:00,220.53,220.53,,,,,
62,0,2022-06-11 06:00:00,280.39,280.39,,,,,
63,0,2022-06-11 07:00:00,963.59,963.59,,,,,
64,0,2022-06-11 08:00:00,880.04,880.04,,,,,
65,0,2022-06-11 09:00:00,1094.38,1094.38,,,,,
66,0,2022-06-11 10:00:00,1111.51,1111.51,,,,,
