,floor_id,ds,y,power_consumption_ori,predict_value,yhat_lower,yhat_upper,error,flag
0,0,2022-06-08 22:00:00,904.78,904.78,,,,,
1,0,2022-06-08 23:00:00,517.26,517.26,,,,,
2,0,2022-06-09 00:00:00,372.23,372.23,,,,,
3,0,2022-06-09 01:00:00,333.57,333.57,,,,,
4,0,2022-06-09 02:00:00,248.1,248.1,,,,,
5,0,2022-06-09 03:00:00,241.24,241.24,,,,,
6,0,2022-06-09 04:00:00,232.74,232.74,,,,,
7,0,2022-06-09 05:00:00,249.9,249.9,,,,,
8,0,2022-06-09 06:00:00,283.1,283.1,,,,,
9,0,2022-06-09 07:00:00,1088.7,1088.7,,,,,
10,0,2022-06-09 08:00:00,1029.53,1029.53,,,,,
11,0,2022-06-09 09:00:00,1295.81,1295.81,,,,,
12,0,2022-06-09 10:00:00,1257.21,1257.21,,,,,
13,0,2022-06-09 11:00:00,1225.84,1225.84,,,,,
14,0,2022-06-09 12:00:00,1228.14,1228.14,,,,,
15,0,2022-06-09 13:00:00,1183.57,1183.57,,,,,
16,0,2022-06-09 14:00:00,1257.5,1257.5,,,,,
17,0,2022-06-09 15:00:00,1341.97,1341.97,,,,,
18,0,2022-06-09 16:00:00,1423.49,1423.49,,,,,
19,0,2022-06-09 17:00:00,1263.85,1263.85,,,,,
20,0,2022-06-09 18:00:00,1092.37,1092.37,,,,,
21,0,2022-06-09 19:00:00,996.48,996.48,,,,,
22,0,2022-06-09 20:00:00,875.05,875.05,,,,,
23,0,2022-06-09 21:00:00,963.12,635.42,,,,,
24,0,2022-06-09 22:00:00,908.825,420.95,,,,,
25,0,2022-06-09 23:00:00,401.71,401.71,,,,,
26,0,2022-06-10 00:00:00,347.09,347.09,,,,,
27,0,2022-06-10 01:00:00,313.98,313.98,,,,,
28,0,2022-06-10 02:00:00,216.93,216.93,,,,,
29,0,2022-06-10 03:00:00,211.64,211.64,,,,,
30,0,2022-06-10 04:00:00,205.37,205.37,,,,,
31,0,2022-06-10 05:00:00,208.5,208.5,,,,,
