,floor_id,ds,y,power_consumption_ori,predict_value,yhat_lower,yhat_upper,error,flag
0,0,2022-06-09 15:00:00,1341.97,1341.97,,,,,
1,0,2022-06-09 16:00:00,1423.49,1423.49,,,,,
2,0,2022-06-09 17:00:00,1263.85,1263.85,,,,,
3,0,2022-06-09 18:00:00,1092.37,1092.37,,,,,
4,0,2022-06-09 19:00:00,996.48,996.48,,,,,
5,0,2022-06-09 20:00:00,875.05,875.05,,,,,
6,0,2022-06-09 21:00:00,963.12,635.42,,,,,
7,0,2022-06-09 22:00:00,908.825,420.95,,,,,
8,0,2022-06-09 23:00:00,401.71,401.71,,,,,
9,0,2022-06-10 00:00:00,347.09,347.09,,,,,
10,0,2022-06-10 01:00:00,313.98,313.98,,,,,
11,0,2022-06-10 02:00:00,216.93,216.93,,,,,
12,0,2022-06-10 03:00:00,211.64,211.64,,,,,
13,0,2022-06-10 04:00:00,205.37,205.37,,,,,
14,0,2022-06-10 05:00:00,208.5,208.5,,,,,
15,0,2022-06-10 06:00:00,227.08,227.08,,,,,
16,0,2022-06-10 07:00:00,952.2,952.2,,,,,
17,0,2022-06-10 08:00:00,1045.01,1045.01,,,,,
18,0,2022-06-10 09:00:00,1254.54,1254.54,,,,,
19,0,2022-06-10 10:00:00,1318.2,1318.2,,,,,
20,0,2022-06-10 11:00:00,1310.7,1310.7,,,,,
21,0,2022-06-10 12:00:00,1351.97,1351.97,,,,,
22,0,2022-06-10 13:00:00,1321.93,1321.93,,,,,
23,0,2022-06-10 14:00:00,1284.34,1284.34,,,,,
24,0,2022-06-10 15:00:00,1302.35,1302.35,,,,,
25,0,2022-06-10 16:00:00,1290.05,1290.05,,,,,
26,0,2022-06-10 17:00:00,1153.61,1153.61,,,,,
27,0,2022-06-10 18:00:00,1026.09,1026.09,,,,,
28,0,2022-06-10 19:00:00,926.41,926.41,,,,,
29,0,2022-06-10 20:00:00,875.91,875.91,,,,,
30,0,2022-06-10 21:00:00,888.29,888.29,,,,,
31,0,2022-06-10 22:00:00,887.0,887.0,,,,,
32,0,2022-06-10 23:00:00,685.62,685.62,,,,,
33,0,2022-06-11 00:00:00,335.99,335.99,,,,,
34,0,2022-06-11 01:00:00,308.65,308.65,,,,,
35,0,2022-06-11 02:00:00,220.6,220.6,,,,,
36,0,2022-06-11 03:00:00,218.11,218.11,,,,,
37,0,2022-06-11 04:00:00,219.6,219.6,,,,,
