0,2022-06-15 16:00:00,1687.21,1687.21,1577.5584743898676,1432.897191274232,1738.3059790172256,6.50,0
0,2022-06-15 17:00:00,1498.65,1498.65,1488.67601777678,1345.1307709681441,1638.527096868645,0.67,0
0,2022-06-15 18:00:00,1444.1,1444.1,1409.8702472799255,1262.9987317856226,1551.5264364282903,2.37,0
0,2022-06-15 19:00:00,1331.94,1331.94,1397.4541439974728,1242.6876131844494,1550.2266104163712,4.69,0
0,2022-06-15 20:00:00,1199.42,1199.42,1329.3169779601108,1175.6171926474626,1480.5130302790726,9.77,0
0,2022-06-15 21:00:00,1070.46,1070.46,1197.0986912937608,1063.0258653193505,1350.8922493572716,10.58,0
0,2022-06-15 22:00:00,1014.55,1014.55,982.0773385832227,825.144649303723,1136.84255440713,3.20,0
0,2022-06-15 23:00:00,885.09,885.09,797.8852927932144,637.917939787066,942.5939022961278,9.85,0
0,2022-06-16 00:00:00,833.17,833.17,638.633289301742,461.30529995938326,800.5198353298904,23.35,2
0,2022-06-16 01:00:00,399.64,399.64,549.5064740740777,386.6450706611233,708.1384579502492,27.27,0
0,2022-06-16 02:00:00,291.86,291.86,474.32585571581694,325.7073117705991,631.155622323336,38.47,1
0,2022-06-16 03:00:00,288.99,288.99,387.29435821619415,227.06169449873502,540.217939162307,25.38,0
0,2022-06-16 04:00:00,284.53,284.53,361.0560460829546,209.95539069956925,514.290237969001,21.20,0
0,2022-06-16 05:00:00,288.41,288.41,417.7339951392696,266.5801971785448,571.7468101006782,30.96,0
0,2022-06-16 06:00:00,317.56,317.56,600.0717029943232,444.6765956172463,743.4766104021494,47.08,1
0,2022-06-16 07:00:00,1264.26,1264.26,863.2784601801196,713.6068075433451,1014.6085346244191,31.72,2
0,2022-06-16 08:00:00,1297.93,1297.93,1292.8730532324334,1126.4893593075649,1445.398348527861,0.39,0
0,2022-06-16 09:00:00,1426.74,1426.74,1500.86534674478,1343.7594084562568,1655.020295638632,4.94,0
0,2022-06-16 10:00:00,1514.3,1514.3,1571.5295628306644,1421.2118589822535,1730.8796944720743,3.64,0
0,2022-06-16 11:00:00,1821.62,1821.62,1518.5682879609387,1357.8075526347043,1681.0445014445472,16.64,2
0,2022-06-16 12:00:00,1806.96,1806.96,1581.7281613694324,1427.7739957718618,1734.7504137846793,12.46,2
0,2022-06-16 13:00:00,1801.43,1801.43,1634.0511213747986,1482.8272680690657,1793.7933218800943,9.29,2
0,2022-06-16 14:00:00,1731.2731522569247,305.9,1731.2731522569247,1573.614606533905,1896.8980637472675,82.33,1
0,2022-06-16 15:00:00,1704.9536887403517,308.9,1704.9536887403517,1567.4473997526077,1863.3672122579037,81.88,1
0,2022-06-16 16:00:00,1803.77,1803.77,1668.7919522076295,1502.6992896083502,1822.335764617953,7.48,0
0,2022-06-16 17:00:00,1602.85,1602.85,1609.7291778082495,1439.2208582026499,1756.7066479644668,0.43,0
0,2022-06-16 18:00:00,1563.15,1563.15,1524.5064753192341,1354.1339697719422,1675.7549039104886,2.47,0
0,2022-06-16 19:00:00,1252.27,1252.27,1505.7447704192414,1340.8743179253283,1674.746294212293,16.83,1
0,2022-06-16 20:00:00,1056.48,1056.48,1377.1225600893126,1224.6996004052191,1533.5959359025524,23.28,1
0,2022-06-16 21:00:00,1058.35,1058.35,1209.134851153182,1038.3396055225965,1371.1453488886038,12.47,0
0,2022-06-16 22:00:00,902.3,902.3,992.1555562783603,842.5129303016295,1170.0935616446602,9.06,0
0,2022-06-16 23:00:00,459.72,459.72,803.6801138950004,652.7234916566883,968.4646136058991,42.80,1
0,2022-06-17 00:00:00,377.61,377.61,594.2081321861862,419.28363254998914,763.542738016601,36.45,1
0,2022-06-17 01:00:00,332.94,332.94,400.7543079732295,241.58579067703084,569.907708370834,16.92,0
0,2022-06-17 02:00:00,254.13,254.13,309.07214602304214,146.68321795085077,477.4961800994394,17.78,0
0,2022-06-17 03:00:00,247.21,247.21,252.69797586968446,88.14473972511561,435.1343688456742,2.17,0
0,2022-06-17 04:00:00,248.65,248.65,208.56892610009493,52.14972113120259,369.46731417874105,16.12,0
0,2022-06-17 05:00:00,239.94,239.94,292.0518955003223,133.64654505797233,457.9008323783463,17.84,0
0,2022-06-17 06:00:00,294.63,294.63,528.8185079919765,345.9643929508319,686.5718780643144,44.29,1
0,2022-06-17 07:00:00,1199.57,1199.57,759.1059556692412,590.0473425711559,918.4817582604227,36.72,2
0,2022-06-17 08:00:00,1285.86,1285.86,1167.692188349973,997.7689500320944,1326.3388658050203,9.19,0
0,2022-06-17 09:00:00,1577.29,1577.29,1407.4908488912686,1232.8966902620336,1579.5690209560069,10.77,0
0,2022-06-17 10:00:00,1614.81,1614.81,1507.0411589833038,1335.781322510249,1681.8116664154518,6.67,0
0,2022-06-17 11:00:00,1672.12,1672.12,1514.6859103897377,1333.6990731370856,1683.039601197871,9.42,0
0,2022-06-17 12:00:00,1641.02,1641.02,1508.7299706843983,1335.4680803662507,1676.9764232609436,8.06,0
0,2022-06-17 13:00:00,1628.68,1628.68,1551.8858568713636,1375.030453407077,1724.4641173009377,4.72,0
0,2022-06-17 14:00:00,1673.08,1673.08,1611.4744215591973,1452.3650192948571,1784.9487034843494,3.68,0
0,2022-06-17 15:00:00,1644.14,1644.14,1650.8196329559619,1473.4971656312582,1822.5886414042695,0.40,0
0,2022-06-17 16:00:00,1646.61,1646.61,1597.51500332336,1428.7666352736662,1771.7311159932067,2.98,0
0,2022-06-17 17:00:00,1449.18,1449.18,1517.5416501842378,1343.9111491405608,1678.5072731344465,4.50,0
